time,day_of_week,weather,power_consumption_kWh,solar_irradiance_Wm2,solar_generation_kWh
2024-01-20 10:00,5,Sunny,1.89,388.38,1.787
2024-01-20 11:00,5,Sunny,1.48,449.81,2.069
2024-01-20 12:00,5,Sunny,1.54,554.3,2.55
2024-01-20 13:00,5,Sunny,1.96,705.71,3.246
2024-01-20 14:00,5,Cloudy,1.24,278.56,1.281
2024-01-20 15:00,5,Stormy,1.95,0.0,0.0
2024-01-20 16:00,5,Cloudy,1.72,166.47,0.766
2024-01-20 17:00,5,Cloudy,2.5,154.69,0.712
2024-01-20 18:00,5,Stormy,2.75,0.0,0.0
2024-01-20 19:00,5,Stormy,2.78,0.0,0.0
2024-01-20 20:00,5,Stormy,2.08,0.0,0.0
2024-01-20 21:00,5,Cloudy,2.71,0.0,0.0
2024-01-20 22:00,5,Cloudy,2.28,0.0,0.0
2024-01-20 23:00,5,Rainy,1.02,0.0,0.0
2024-01-21 00:00,6,Cloudy,0.59,0.0,0.0
2024-01-21 01:00,6,Rainy,0.7,0.0,0.0
2024-01-21 02:00,6,Rainy,0.73,0.0,0.0
2024-01-21 03:00,6,Cloudy,0.99,0.0,0.0
2024-01-21 04:00,6,Night,0.71,0.0,0.0
2024-01-21 05:00,6,Night,0.6,0.0,0.0
2024-01-21 06:00,6,Cloudy,1.28,117.21,0.539
2024-01-21 07:00,6,Cloudy,1.6,117.77,0.542
2024-01-21 08:00,6,Cloudy,1.4,125.25,0.576
2024-01-21 09:00,6,Cloudy,1.75,158.64,0.73
2024-01-21 10:00,6,Sunny,1.78,484.31,2.228
2024-01-21 11:00,6,Cloudy,1.6,195.05,0.897
2024-01-21 12:00,6,Rainy,1.86,61.21,0.282
2024-01-21 13:00,6,Stormy,1.28,0.0,0.0
2024-01-21 14:00,6,Sunny,1.75,678.35,3.12
2024-01-21 15:00,6,Cloudy,1.49,170.96,0.786
2024-01-21 16:00,6,Rainy,1.38,26.47,0.122
2024-01-21 17:00,6,Cloudy,2.75,179.19,0.824
2024-01-21 18:00,6,Rainy,3.12,0.0,0.0
2024-01-21 19:00,6,Rainy,2.96,0.0,0.0
2024-01-21 20:00,6,Night,3.07,0.0,0.0
2024-01-21 21:00,6,Night,2.78,0.0,0.0
2024-01-21 22:00,6,Cloudy,2.68,0.0,0.0
2024-01-21 23:00,6,Night,1.49,0.0,0.0
2024-01-22 00:00,0,Night,0.56,0.0,0.0
2024-01-22 01:00,0,Cloudy,0.4,0.0,0.0
2024-01-22 02:00,0,Cloudy,0.37,0.0,0.0
2024-01-22 03:00,0,Cloudy,0.63,0.0,0.0
2024-01-22 04:00,0,Cloudy,0.6,0.0,0.0
2024-01-22 05:00,0,Cloudy,1.44,0.0,0.0
2024-01-22 06:00,0,Cloudy,1.37,113.18,0.521
2024-01-22 07:00,0,Cloudy,1.95,101.06,0.465
2024-01-22 08:00,0,Cloudy,1.26,79.22,0.364
2024-01-22 09:00,0,Cloudy,0.65,170.74,0.785
2024-01-22 10:00,0,Cloudy,0.67,169.16,0.778
2024-01-22 11:00,0,Cloudy,0.55,165.52,0.761
2024-01-22 12:00,0,Sunny,0.76,620.33,2.854
2024-01-22 13:00,0,Stormy,0.77,0.0,0.0
2024-01-22 14:00,0,Cloudy,0.74,256.62,1.18
2024-01-22 15:00,0,Cloudy,0.88,149.07,0.686
2024-01-22 16:00,0,Stormy,0.53,0.0,0.0
2024-01-22 17:00,0,Rainy,1.53,27.63,0.127
2024-01-22 18:00,0,Cloudy,2.63,0.0,0.0
2024-01-22 19:00,0,Cloudy,1.98,0.0,0.0
2024-01-22 20:00,0,Cloudy,2.08,0.0,0.0
2024-01-22 21:00,0,Rainy,2.19,0.0,0.0
2024-01-22 22:00,0,Rainy,2.42,0.0,0.0
2024-01-22 23:00,0,Rainy,1.04,0.0,0.0
2024-01-23 00:00,1,Cloudy,0.64,0.0,0.0
2024-01-23 01:00,1,Cloudy,0.52,0.0,0.0
2024-01-23 02:00,1,Cloudy,0.34,0.0,0.0
2024-01-23 03:00,1,Cloudy,0.5,0.0,0.0
2024-01-23 04:00,1,Rainy,0.61,0.0,0.0
2024-01-23 05:00,1,Night,1.12,0.0,0.0
2024-01-23 06:00,1,Rainy,1.13,21.37,0.098
2024-01-23 07:00,1,Cloudy,1.53,104.25,0.48
2024-01-23 08:00,1,Rainy,1.77,18.55,0.085
2024-01-23 09:00,1,Cloudy,0.73,158.85,0.731
2024-01-23 10:00,1,Rainy,0.84,32.93,0.151
2024-01-23 11:00,1,Rainy,0.73,34.36,0.158
2024-01-23 12:00,1,Cloudy,0.79,204.47,0.941
2024-01-23 13:00,1,Sunny,0.57,541.41,2.49
2024-01-23 14:00,1,Sunny,0.89,680.67,3.131
2024-01-23 15:00,1,Sunny,0.81,325.94,1.499
2024-01-23 16:00,1,Sunny,0.56,422.32,1.943
2024-01-23 17:00,1,Sunny,1.99,462.72,2.129
2024-01-23 18:00,1,Night,1.57,0.0,0.0
2024-01-23 19:00,1,Night,2.66,0.0,0.0
2024-01-23 20:00,1,Night,2.26,0.0,0.0
2024-01-23 21:00,1,Night,2.87,0.0,0.0
2024-01-23 22:00,1,Night,2.55,0.0,0.0
2024-01-23 23:00,1,Night,1.16,0.0,0.0
2024-01-24 00:00,2,Night,0.58,0.0,0.0
2024-01-24 01:00,2,Night,0.41,0.0,0.0
2024-01-24 02:00,2,Night,0.38,0.0,0.0
2024-01-24 03:00,2,Night,0.55,0.0,0.0
2024-01-24 04:00,2,Night,0.44,0.0,0.0
2024-01-24 05:00,2,Cloudy,1.45,0.0,0.0
2024-01-24 06:00,2,Cloudy,1.09,89.55,0.412
2024-01-24 07:00,2,Cloudy,1.52,100.79,0.464
2024-01-24 08:00,2,Cloudy,1.84,68.34,0.314
2024-01-24 09:00,2,Cloudy,0.65,182.03,0.837
2024-01-24 10:00,2,Cloudy,0.72,168.37,0.774
2024-01-24 11:00,2,Cloudy,0.89,159.04,0.732
2024-01-24 12:00,2,Rainy,0.84,45.62,0.21
2024-01-24 13:00,2,Rainy,0.87,64.27,0.296
2024-01-24 14:00,2,Rainy,0.58,50.84,0.234
2024-01-24 15:00,2,Rainy,0.57,44.42,0.204
2024-01-24 16:00,2,Sunny,0.87,440.12,2.025
2024-01-24 17:00,2,Sunny,1.73,315.3,1.45
2024-01-24 18:00,2,Night,2.33,0.0,0.0
2024-01-24 19:00,2,Night,2.98,0.0,0.0
2024-01-24 20:00,2,Night,2.68,0.0,0.0
2024-01-24 21:00,2,Cloudy,1.69,0.0,0.0
2024-01-24 22:00,2,Night,2.05,0.0,0.0
2024-01-24 23:00,2,Night,0.85,0.0,0.0
2024-01-25 00:00,3,Stormy,0.63,0.0,0.0
2024-01-25 01:00,3,Night,0.53,0.0,0.0
2024-01-25 02:00,3,Night,0.36,0.0,0.0
2024-01-25 03:00,3,Night,0.56,0.0,0.0
2024-01-25 04:00,3,Night,0.48,0.0,0.0
2024-01-25 05:00,3,Night,1.43,0.0,0.0
2024-01-25 06:00,3,Sunny,1.32,202.0,0.929
2024-01-25 07:00,3,Cloudy,1.48,87.98,0.405
2024-01-25 08:00,3,Sunny,1.48,225.2,1.036
2024-01-25 09:00,3,Sunny,0.55,380.12,1.749
2024-01-25 10:00,3,Sunny,0.87,369.23,1.698
2024-01-25 11:00,3,Sunny,0.71,449.99,2.07
2024-01-25 12:00,3,Rainy,0.76,64.15,0.295
2024-01-25 13:00,3,Cloudy,0.69,229.49,1.056
2024-01-25 14:00,3,Rainy,0.86,65.37,0.301
2024-01-25 15:00,3,Rainy,0.74,31.85,0.147
2024-01-25 16:00,3,Rainy,0.85,49.64,0.228
2024-01-25 17:00,3,Rainy,2.39,43.96,0.202
2024-01-25 18:00,3,Night,1.76,0.0,0.0
2024-01-25 19:00,3,Rainy,2.59,0.0,0.0
2024-01-25 20:00,3,Night,2.52,0.0,0.0
2024-01-25 21:00,3,Night,1.87,0.0,0.0
2024-01-25 22:00,3,Cloudy,1.62,0.0,0.0
2024-01-25 23:00,3,Stormy,1.03,0.0,0.0
2024-01-26 00:00,4,Stormy,0.6,0.0,0.0
2024-01-26 01:00,4,Stormy,0.69,0.0,0.0
2024-01-26 02:00,4,Stormy,0.54,0.0,0.0
2024-01-26 03:00,4,Cloudy,0.6,0.0,0.0
2024-01-26 04:00,4,Cloudy,0.52,0.0,0.0
2024-01-26 05:00,4,Cloudy,1.14,0.0,0.0
2024-01-26 06:00,4,Sunny,1.39,245.1,1.127
2024-01-26 07:00,4,Rainy,1.26,30.03,0.138
2024-01-26 08:00,4,Cloudy,1.63,126.68,0.583
2024-01-26 09:00,4,Cloudy,0.75,172.27,0.792
2024-01-26 10:00,4,Sunny,0.66,400.31,1.841
2024-01-26 11:00,4,Sunny,0.53,495.69,2.28
2024-01-26 12:00,4,Sunny,0.76,683.58,3.144
2024-01-26 13:00,4,Sunny,0.66,605.04,2.783
2024-01-26 14:00,4,Sunny,0.6,608.79,2.8
2024-01-26 15:00,4,Cloudy,0.58,106.21,0.489
2024-01-26 16:00,4,Cloudy,0.66,123.74,0.569
2024-01-26 17:00,4,Rainy,1.85,40.78,0.188
2024-01-26 18:00,4,Night,2.52,0.0,0.0
2024-01-26 19:00,4,Night,2.77,0.0,0.0
2024-01-26 20:00,4,Night,1.93,0.0,0.0
2024-01-26 21:00,4,Cloudy,1.97,0.0,0.0
2024-01-26 22:00,4,Night,2.26,0.0,0.0
2024-01-26 23:00,4,Night,1.17,0.0,0.0
2024-01-27 00:00,5,Night,0.58,0.0,0.0
2024-01-27 01:00,5,Night,0.75,0.0,0.0
2024-01-27 02:00,5,Night,0.73,0.0,0.0
2024-01-27 03:00,5,Night,0.68,0.0,0.0
2024-01-27 04:00,5,Night,0.72,0.0,0.0
2024-01-27 05:00,5,Cloudy,0.99,0.0,0.0
2024-01-27 06:00,5,Sunny,1.81,255.61,1.176
2024-01-27 07:00,5,Sunny,1.92,267.83,1.232
2024-01-27 08:00,5,Sunny,1.61,179.68,0.827
2024-01-27 09:00,5,Sunny,1.88,425.13,1.956
2024-01-27 10:00,5,Sunny,1.03,481.53,2.215
2024-01-27 11:00,5,Rainy,1.6,47.94,0.221
2024-01-27 12:00,5,Cloudy,1.15,254.9,1.173
2024-01-27 13:00,5,Cloudy,1.88,237.95,1.095
2024-01-27 14:00,5,Cloudy,1.28,190.13,0.875
2024-01-27 15:00,5,Rainy,1.89,26.52,0.122
2024-01-27 16:00,5,Stormy,1.2,0.0,0.0
2024-01-27 17:00,5,Sunny,2.32,256.44,1.18
2024-01-27 18:00,5,Night,2.85,0.0,0.0
2024-01-27 19:00,5,Rainy,1.87,0.0,0.0
2024-01-27 20:00,5,Rainy,2.77,0.0,0.0
2024-01-27 21:00,5,Rainy,2.78,0.0,0.0
2024-01-27 22:00,5,Rainy,2.51,0.0,0.0
2024-01-27 23:00,5,Cloudy,1.29,0.0,0.0
2024-01-28 00:00,6,Cloudy,0.72,0.0,0.0
2024-01-28 01:00,6,Cloudy,0.93,0.0,0.0
2024-01-28 02:00,6,Night,0.58,0.0,0.0
2024-01-28 03:00,6,Night,0.83,0.0,0.0
2024-01-28 04:00,6,Night,0.8,0.0,0.0
2024-01-28 05:00,6,Night,0.88,0.0,0.0
2024-01-28 06:00,6,Cloudy,1.8,103.27,0.475
2024-01-28 07:00,6,Cloudy,1.67,124.7,0.574
2024-01-28 08:00,6,Rainy,1.67,27.17,0.125
2024-01-28 09:00,6,Rainy,1.22,39.76,0.183
2024-01-28 10:00,6,Rainy,1.84,37.79,0.174
2024-01-28 11:00,6,Rainy,1.71,39.45,0.181
2024-01-28 12:00,6,Rainy,1.31,70.13,0.323
2024-01-28 13:00,6,Sunny,1.36,584.14,2.687
2024-01-28 14:00,6,Cloudy,1.34,229.97,1.058
2024-01-28 15:00,6,Sunny,1.18,411.7,1.894
2024-01-28 16:00,6,Cloudy,1.27,194.14,0.893
2024-01-28 17:00,6,Cloudy,2.97,172.47,0.793
2024-01-28 18:00,6,Rainy,1.94,0.0,0.0
2024-01-28 19:00,6,Rainy,2.38,0.0,0.0
2024-01-28 20:00,6,Rainy,2.73,0.0,0.0
2024-01-28 21:00,6,Rainy,2.13,0.0,0.0
2024-01-28 22:00,6,Rainy,2.84,0.0,0.0
2024-01-28 23:00,6,Rainy,1.02,0.0,0.0
2024-01-29 00:00,0,Rainy,0.42,0.0,0.0
2024-01-29 01:00,0,Cloudy,0.49,0.0,0.0
2024-01-29 02:00,0,Cloudy,0.53,0.0,0.0
2024-01-29 03:00,0,Cloudy,0.41,0.0,0.0
2024-01-29 04:00,0,Rainy,0.33,0.0,0.0
2024-01-29 05:00,0,Rainy,1.08,0.0,0.0
2024-01-29 06:00,0,Sunny,1.0,211.53,0.973
2024-01-29 07:00,0,Sunny,1.37,222.46,1.023
2024-01-29 08:00,0,Sunny,1.14,200.61,0.923
2024-01-29 09:00,0,Sunny,0.74,457.44,2.104
2024-01-29 10:00,0,Sunny,0.71,428.13,1.969
2024-01-29 11:00,0,Rainy,0.65,49.71,0.229
2024-01-29 12:00,0,Rainy,0.62,57.75,0.266
2024-01-29 13:00,0,Sunny,0.53,525.53,2.417
2024-01-29 14:00,0,Cloudy,0.74,228.56,1.051
2024-01-29 15:00,0,Sunny,0.69,283.3,1.303
2024-01-29 16:00,0,Sunny,0.69,433.02,1.992
2024-01-29 17:00,0,Sunny,2.32,250.28,1.151
2024-01-29 18:00,0,Night,2.37,0.0,0.0
2024-01-29 19:00,0,Night,2.9,0.0,0.0
2024-01-29 20:00,0,Night,2.81,0.0,0.0
2024-01-29 21:00,0,Stormy,1.93,0.0,0.0
2024-01-29 22:00,0,Stormy,1.96,0.0,0.0
2024-01-29 23:00,0,Cloudy,0.78,0.0,0.0
2024-01-30 00:00,1,Rainy,0.46,0.0,0.0
2024-01-30 01:00,1,Stormy,0.43,0.0,0.0
2024-01-30 02:00,1,Stormy,0.41,0.0,0.0
2024-01-30 03:00,1,Stormy,0.62,0.0,0.0
2024-01-30 04:00,1,Stormy,0.44,0.0,0.0
2024-01-30 05:00,1,Cloudy,1.38,0.0,0.0
2024-01-30 06:00,1,Cloudy,1.01,113.31,0.521
2024-01-30 07:00,1,Cloudy,1.3,104.91,0.483
2024-01-30 08:00,1,Cloudy,1.81,64.1,0.295
2024-01-30 09:00,1,Sunny,0.81,347.99,1.601
2024-01-30 10:00,1,Sunny,0.9,414.68,1.908
2024-01-30 11:00,1,Cloudy,0.87,152.96,0.704
2024-01-30 12:00,1,Sunny,0.51,481.78,2.216
2024-01-30 13:00,1,Cloudy,0.86,220.13,1.013
2024-01-30 14:00,1,Cloudy,0.7,203.53,0.936
2024-01-30 15:00,1,Rainy,0.81,26.8,0.123
2024-01-30 16:00,1,Cloudy,0.7,135.44,0.623
2024-01-30 17:00,1,Cloudy,2.05,127.49,0.586
2024-01-30 18:00,1,Cloudy,2.75,0.0,0.0
2024-01-30 19:00,1,Cloudy,2.8,0.0,0.0
2024-01-30 20:00,1,Night,1.79,0.0,0.0
2024-01-30 21:00,1,Night,1.68,0.0,0.0
2024-01-30 22:00,1,Night,2.5,0.0,0.0
2024-01-30 23:00,1,Night,0.72,0.0,0.0
2024-01-31 00:00,2,Night,0.45,0.0,0.0
2024-01-31 01:00,2,Night,0.55,0.0,0.0
2024-01-31 02:00,2,Night,0.41,0.0,0.0
2024-01-31 03:00,2,Night,0.69,0.0,0.0
2024-01-31 04:00,2,Night,0.38,0.0,0.0
2024-01-31 05:00,2,Night,1.04,0.0,0.0
2024-01-31 06:00,2,Sunny,1.34,204.07,0.939
2024-01-31 07:00,2,Rainy,1.94,27.61,0.127
2024-01-31 08:00,2,Rainy,1.83,15.6,0.072
2024-01-31 09:00,2,Rainy,0.84,39.17,0.18
2024-01-31 10:00,2,Cloudy,0.73,142.48,0.655
2024-01-31 11:00,2,Sunny,0.66,394.91,1.817
2024-01-31 12:00,2,Cloudy,0.61,241.59,1.111
2024-01-31 13:00,2,Sunny,0.73,517.33,2.38
2024-01-31 14:00,2,Sunny,0.89,634.84,2.92
2024-01-31 15:00,2,Cloudy,0.72,164.11,0.755
2024-01-31 16:00,2,Stormy,0.62,0.0,0.0
2024-01-31 17:00,2,Rainy,2.17,27.89,0.128
2024-01-31 18:00,2,Night,1.62,0.0,0.0
2024-01-31 19:00,2,Night,1.94,0.0,0.0
2024-01-31 20:00,2,Night,1.84,0.0,0.0
2024-01-31 21:00,2,Rainy,1.96,0.0,0.0
2024-01-31 22:00,2,Night,2.29,0.0,0.0
2024-01-31 23:00,2,Night,1.03,0.0,0.0
2024-02-01 00:00,3,Night,0.39,0.0,0.0
2024-02-01 01:00,3,Night,0.53,0.0,0.0
2024-02-01 02:00,3,Night,0.65,0.0,0.0
2024-02-01 03:00,3,Night,0.64,0.0,0.0
2024-02-01 04:00,3,Night,0.35,0.0,0.0
2024-02-01 05:00,3,Night,1.17,0.0,0.0
2024-02-01 06:00,3,Rainy,1.27,27.94,0.129
2024-02-01 07:00,3,Rainy,1.46,24.31,0.112
2024-02-01 08:00,3,Rainy,1.64,28.34,0.13
2024-02-01 09:00,3,Rainy,0.87,35.23,0.162
2024-02-01 10:00,3,Rainy,0.54,41.67,0.192
2024-02-01 11:00,3,Rainy,0.86,33.67,0.155
2024-02-01 12:00,3,Cloudy,0.89,213.0,0.98
2024-02-01 13:00,3,Cloudy,0.7,229.33,1.055
2024-02-01 14:00,3,Cloudy,0.89,227.67,1.047
2024-02-01 15:00,3,Cloudy,0.54,161.63,0.744
2024-02-01 16:00,3,Sunny,0.66,353.0,1.624
2024-02-01 17:00,3,Sunny,1.57,264.41,1.216
2024-02-01 18:00,3,Cloudy,2.72,0.0,0.0
2024-02-01 19:00,3,Stormy,2.52,0.0,0.0
2024-02-01 20:00,3,Stormy,2.16,0.0,0.0
2024-02-01 21:00,3,Cloudy,2.54,0.0,0.0
2024-02-01 22:00,3,Cloudy,2.1,0.0,0.0
2024-02-01 23:00,3,Night,1.09,0.0,0.0
2024-02-02 00:00,4,Rainy,0.34,0.0,0.0
2024-02-02 01:00,4,Night,0.64,0.0,0.0
2024-02-02 02:00,4,Night,0.37,0.0,0.0
2024-02-02 03:00,4,Night,0.67,0.0,0.0
2024-02-02 04:00,4,Night,0.31,0.0,0.0
2024-02-02 05:00,4,Night,1.42,0.0,0.0
2024-02-02 06:00,4,Cloudy,1.24,124.43,0.572
2024-02-02 07:00,4,Cloudy,1.73,117.28,0.539
2024-02-02 08:00,4,Cloudy,1.23,105.8,0.487
2024-02-02 09:00,4,Sunny,0.6,407.94,1.877
2024-02-02 10:00,4,Sunny,0.55,425.52,1.957
2024-02-02 11:00,4,Sunny,0.85,382.83,1.761
2024-02-02 12:00,4,Cloudy,0.51,197.99,0.911
2024-02-02 13:00,4,Cloudy,0.55,217.08,0.999
2024-02-02 14:00,4,Rainy,0.84,56.72,0.261
2024-02-02 15:00,4,Rainy,0.85,37.39,0.172
2024-02-02 16:00,4,Stormy,0.82,0.0,0.0
2024-02-02 17:00,4,Sunny,1.87,291.84,1.342
2024-02-02 18:00,4,Night,2.04,0.0,0.0
2024-02-02 19:00,4,Night,1.58,0.0,0.0
2024-02-02 20:00,4,Night,2.89,0.0,0.0
2024-02-02 21:00,4,Night,1.68,0.0,0.0
2024-02-02 22:00,4,Night,1.54,0.0,0.0
2024-02-02 23:00,4,Night,1.15,0.0,0.0
2024-02-03 00:00,5,Night,0.54,0.0,0.0
2024-02-03 01:00,5,Cloudy,0.79,0.0,0.0
2024-02-03 02:00,5,Cloudy,0.89,0.0,0.0
2024-02-03 03:00,5,Night,0.93,0.0,0.0
2024-02-03 04:00,5,Rainy,0.73,0.0,0.0
2024-02-03 05:00,5,Rainy,0.85,0.0,0.0
2024-02-03 06:00,5,Sunny,1.91,203.48,0.936
2024-02-03 07:00,5,Cloudy,1.78,82.99,0.382
2024-02-03 08:00,5,Cloudy,1.49,105.04,0.483
2024-02-03 09:00,5,Sunny,1.44,461.17,2.121
2024-02-03 10:00,5,Sunny,1.73,319.57,1.47
2024-02-03 11:00,5,Sunny,1.52,300.74,1.383
2024-02-03 12:00,5,Sunny,1.21,644.13,2.963
2024-02-03 13:00,5,Sunny,1.18,588.76,2.708
2024-02-03 14:00,5,Cloudy,1.72,270.5,1.244
2024-02-03 15:00,5,Sunny,1.5,274.8,1.264
2024-02-03 16:00,5,Sunny,1.23,441.78,2.032
2024-02-03 17:00,5,Cloudy,2.66,178.42,0.821
2024-02-03 18:00,5,Night,2.08,0.0,0.0
2024-02-03 19:00,5,Night,2.49,0.0,0.0
2024-02-03 20:00,5,Night,2.17,0.0,0.0
2024-02-03 21:00,5,Night,2.69,0.0,0.0
2024-02-03 22:00,5,Night,2.4,0.0,0.0
2024-02-03 23:00,5,Cloudy,1.45,0.0,0.0
2024-02-04 00:00,6,Rainy,0.95,0.0,0.0
2024-02-04 01:00,6,Night,0.53,0.0,0.0
2024-02-04 02:00,6,Night,0.57,0.0,0.0
2024-02-04 03:00,6,Night,0.8,0.0,0.0
2024-02-04 04:00,6,Night,0.51,0.0,0.0
2024-02-04 05:00,6,Rainy,0.6,0.0,0.0
2024-02-04 06:00,6,Sunny,1.46,235.64,1.084
2024-02-04 07:00,6,Cloudy,1.5,77.86,0.358
2024-02-04 08:00,6,Stormy,1.53,0.0,0.0
2024-02-04 09:00,6,Sunny,1.72,375.48,1.727
2024-02-04 10:00,6,Sunny,1.26,400.44,1.842
2024-02-04 11:00,6,Cloudy,1.96,170.48,0.784
2024-02-04 12:00,6,Sunny,1.86,586.06,2.696
2024-02-04 13:00,6,Cloudy,1.66,220.07,1.012
2024-02-04 14:00,6,Rainy,1.28,54.1,0.249
2024-02-04 15:00,6,Rainy,1.71,44.38,0.204
2024-02-04 16:00,6,Sunny,1.38,477.89,2.198
2024-02-04 17:00,6,Sunny,2.46,492.81,2.267
2024-02-04 18:00,6,Rainy,1.91,0.0,0.0
2024-02-04 19:00,6,Night,2.32,0.0,0.0
2024-02-04 20:00,6,Night,2.73,0.0,0.0
2024-02-04 21:00,6,Night,2.4,0.0,0.0
2024-02-04 22:00,6,Cloudy,3.06,0.0,0.0
2024-02-04 23:00,6,Cloudy,1.24,0.0,0.0
2024-02-05 00:00,0,Cloudy,0.32,0.0,0.0
2024-02-05 01:00,0,Cloudy,0.65,0.0,0.0
2024-02-05 02:00,0,Cloudy,0.6,0.0,0.0
2024-02-05 03:00,0,Cloudy,0.32,0.0,0.0
2024-02-05 04:00,0,Night,0.62,0.0,0.0
2024-02-05 05:00,0,Night,1.18,0.0,0.0
2024-02-05 06:00,0,Sunny,1.11,231.87,1.067
2024-02-05 07:00,0,Sunny,1.97,214.98,0.989
2024-02-05 08:00,0,Sunny,1.43,269.46,1.24
2024-02-05 09:00,0,Sunny,0.5,321.06,1.477
2024-02-05 10:00,0,Sunny,0.67,348.69,1.604
2024-02-05 11:00,0,Sunny,0.61,429.94,1.978
2024-02-05 12:00,0,Sunny,0.88,527.41,2.426
2024-02-05 13:00,0,Sunny,0.87,508.73,2.34
2024-02-05 14:00,0,Sunny,0.85,449.4,2.067
2024-02-05 15:00,0,Cloudy,0.71,175.0,0.805
2024-02-05 16:00,0,Rainy,0.55,36.55,0.168
2024-02-05 17:00,0,Rainy,1.75,41.92,0.193
2024-02-05 18:00,0,Rainy,2.51,0.0,0.0
2024-02-05 19:00,0,Rainy,2.8,0.0,0.0
2024-02-05 20:00,0,Rainy,1.77,0.0,0.0
2024-02-05 21:00,0,Cloudy,2.04,0.0,0.0
2024-02-05 22:00,0,Night,2.67,0.0,0.0
2024-02-05 23:00,0,Night,0.92,0.0,0.0
2024-02-06 00:00,1,Cloudy,0.45,0.0,0.0
2024-02-06 01:00,1,Stormy,0.68,0.0,0.0
2024-02-06 02:00,1,Rainy,0.45,0.0,0.0
2024-02-06 03:00,1,Rainy,0.67,0.0,0.0
2024-02-06 04:00,1,Night,0.62,0.0,0.0
2024-02-06 05:00,1,Night,1.33,0.0,0.0
2024-02-06 06:00,1,Cloudy,1.18,89.91,0.414
2024-02-06 07:00,1,Cloudy,1.32,118.09,0.543
2024-02-06 08:00,1,Sunny,1.86,246.97,1.136
2024-02-06 09:00,1,Cloudy,0.66,167.9,0.772
2024-02-06 10:00,1,Cloudy,0.87,196.49,0.904
2024-02-06 11:00,1,Cloudy,0.67,148.6,0.684
2024-02-06 12:00,1,Sunny,0.6,581.69,2.676
2024-02-06 13:00,1,Rainy,0.87,56.45,0.26
2024-02-06 14:00,1,Rainy,0.51,61.22,0.282
2024-02-06 15:00,1,Rainy,0.72,40.76,0.188
2024-02-06 16:00,1,Cloudy,0.54,150.4,0.692
2024-02-06 17:00,1,Stormy,2.63,0.0,0.0
2024-02-06 18:00,1,Cloudy,2.11,0.0,0.0
2024-02-06 19:00,1,Night,1.72,0.0,0.0
2024-02-06 20:00,1,Night,2.92,0.0,0.0
2024-02-06 21:00,1,Night,1.73,0.0,0.0
2024-02-06 22:00,1,Rainy,2.18,0.0,0.0
2024-02-06 23:00,1,Rainy,1.03,0.0,0.0
2024-02-07 00:00,2,Rainy,0.54,0.0,0.0
2024-02-07 01:00,2,Stormy,0.35,0.0,0.0
2024-02-07 02:00,2,Stormy,0.49,0.0,0.0
2024-02-07 03:00,2,Night,0.43,0.0,0.0
2024-02-07 04:00,2,Night,0.43,0.0,0.0
2024-02-07 05:00,2,Night,1.25,0.0,0.0
2024-02-07 06:00,2,Cloudy,1.12,115.8,0.533
2024-02-07 07:00,2,Sunny,1.15,262.09,1.206
2024-02-07 08:00,2,Sunny,1.2,222.08,1.022
2024-02-07 09:00,2,Sunny,0.64,324.11,1.491
2024-02-07 10:00,2,Sunny,0.73,414.63,1.907
2024-02-07 11:00,2,Stormy,0.9,0.0,0.0
2024-02-07 12:00,2,Stormy,0.78,0.0,0.0
2024-02-07 13:00,2,Rainy,0.58,53.23,0.245
2024-02-07 14:00,2,Cloudy,0.84,204.78,0.942
2024-02-07 15:00,2,Rainy,0.86,40.11,0.185
2024-02-07 16:00,2,Cloudy,0.54,101.8,0.468
2024-02-07 17:00,2,Rainy,1.6,29.24,0.135
2024-02-07 18:00,2,Night,2.55,0.0,0.0
2024-02-07 19:00,2,Cloudy,2.68,0.0,0.0
2024-02-07 20:00,2,Cloudy,1.98,0.0,0.0
2024-02-07 21:00,2,Night,2.96,0.0,0.0
2024-02-07 22:00,2,Rainy,1.87,0.0,0.0
2024-02-07 23:00,2,Rainy,0.78,0.0,0.0
2024-02-08 00:00,3,Cloudy,0.34,0.0,0.0
2024-02-08 01:00,3,Rainy,0.33,0.0,0.0
2024-02-08 02:00,3,Cloudy,0.63,0.0,0.0
2024-02-08 03:00,3,Night,0.52,0.0,0.0
2024-02-08 04:00,3,Night,0.53,0.0,0.0
2024-02-08 05:00,3,Night,1.22,0.0,0.0
2024-02-08 06:00,3,Sunny,1.31,277.41,1.276
2024-02-08 07:00,3,Sunny,1.63,172.84,0.795
2024-02-08 08:00,3,Sunny,1.75,262.17,1.206
2024-02-08 09:00,3,Sunny,0.61,417.53,1.921
2024-02-08 10:00,3,Sunny,0.73,404.03,1.859
2024-02-08 11:00,3,Sunny,0.88,405.43,1.865
2024-02-08 12:00,3,Sunny,0.73,562.9,2.589
2024-02-08 13:00,3,Sunny,0.5,501.83,2.308
2024-02-08 14:00,3,Rainy,0.75,58.9,0.271
2024-02-08 15:00,3,Cloudy,0.65,99.98,0.46
2024-02-08 16:00,3,Cloudy,0.83,98.45,0.453
2024-02-08 17:00,3,Cloudy,2.11,102.79,0.473
2024-02-08 18:00,3,Night,2.55,0.0,0.0
2024-02-08 19:00,3,Cloudy,1.68,0.0,0.0
2024-02-08 20:00,3,Cloudy,2.25,0.0,0.0
2024-02-08 21:00,3,Night,2.41,0.0,0.0
